id,name,experience_level,hackathons_done,objective,preferred_languages,friend_registration,preferred_team_size,programming_skills,interest_in_challenges
394fe2e6-a553-499e-981e-19079532b815,Alexandra Maria Torres,Intermediate,3,"For me, this datathon is about leveling up my skills and learning from others. I'm eager to dive deeper into programming and data analysis, and I believe this competition is the perfect opportunity to challenge myself. I'm setting a goal to master at least two new tools or techniques by the end of the datathon, and I'm excited to collaborate with others who share my passion for learning. I'm not looking to win just for the sake of winning, but rather to come out with new knowledge and skills that will help me become a better developer in the long run.","['English', 'Spanish']",[],4,"{'Agile Methodology': 6, 'Flask': 2, 'IoT': 5, 'Python': 3, 'HTML/CSS': 3}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
80e8b7f7-2705-4e59-9c1a-fc596c9216e9,Anna Svensson,Advanced,4,"Hey! My goal for this datathon is all about community over competition! I'm super stoked to meet new people, learn from them, and just have an awesome time. I'm looking forward to taking part in as many events as possible, from workshops to gaming sessions, and making some unforgettable memories. I'm not too worried about winning or getting a prize (although, who wouldn't love one?!). For me, this datathon is about forming genuine connections, trying new things, and just having a blast! Let's do this!",[],[],4,"{'IoT': 7, 'Flutter': 7, 'AWS/Azure/GCP': 8, 'HTML/CSS': 9, 'Docker': 3, 'Computer Vision': 8, 'Figma': 8, 'iOS Development': 5, 'Machine Learning': 7, 'Natural Language Processing': 7, 'MongoDB': 6, 'PostgreSQL': 3, 'UI/UX Design ': 9}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
399c2b34-111e-4f41-8090-3f1902414971,Alejandro Jordi Rossell.,Intermediate,2,"I'm all about having a blast and making memories at this datathon! My objective is to surround myself with like-minded people and have an absolute riot while learning new skills. I'm excited to attend all the talks, workshops, and events I can, not just to improve my coding skills but also to mingle, share stories, and build friendships. Let's keep it social, relaxed, and FUN! Bring on the food, drinks, and good vibes - I'm ready to soak it all in and make this datathon an unforgettable experience!","['English', 'Catalan']",[],4,"{'Blockchain': 4, 'TensorFlow': 3, 'Java': 3, 'Docker': 7, 'IoT': 2, 'Natural Language Processing': 6, 'React': 4, 'Flutter': 7}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
a2ee95e4-bf7f-4c00-a494-c6efc025c55c,Luz Ashley Rodriguez,Intermediate,4,"As a competitive and driven individual, my objective for this datathon is to bring home the trophy! I want to focus all my energy on designing and building a game-changing project that sets me apart from the rest. I've got experience under my belt from participating in four hackathons, and I'm excited to test my skills against the best of the best. I'm all about being ruthless when it comes to innovation, efficiency, and quality, so get ready for some fierce competition! I'm willing to put in the hard work and push myself to deliver an outstanding project that makes a lasting impression.","['English', 'Spanish']",[],4,"{'Android Development': 5, 'AWS/Azure/GCP': 5, 'TensorFlow': 7, 'Natural Language Processing': 6, 'Git': 6, 'Flutter': 5}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
883a2aa9-b4f7-4fa1-b8c7-f2443d9c6f7a,Sònia Sànchez,Intermediate,3,"Hey there! As a 19-year-old student, I'm heading to this datathon to level up my skills. My goal is to learn as much as I can about data science, especially in Python and visualization. I'm aiming to improve my coding skills, learn new libraries and techniques, and get hands-on experience working with real-world datasets. I'm also excited to dive deeper into machine learning and try out some projects that might come up. It's a chance for me to take my data skills to the next level, and I'm super pumped about it!","['Catalan', 'Spanish']",[],4,"{'Flask': 7, 'Android Development': 3, 'SQL': 7, 'iOS Development': 5, 'PyTorch': 4, 'AWS/Azure/GCP': 5, 'Python': 6, 'JavaScript': 5}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
55cd2a49-5d56-4265-99e4-a96df6123e8d,Lena Marie Fischer,Intermediate,2,"Hey there! As Lena Marie Fischer, my objective for this datathon is all about personal growth and skill improvement. I'm looking forward to diving deeper into data-related topics, exploring new technologies, and tackling real-world problems alongside fellow participants. I want to come away from this event with a better understanding of the latest tools and techniques, and to be able to apply my newfound knowledge to my own projects. Of course, making new friends and having fun along the way is a definite bonus!","['English', 'French', 'German']",[],4,"{'Figma': 4, 'Git': 3, 'Machine Learning': 2, 'TypeScript': 6}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
b3144ff0-8a8e-478a-bec0-718d69de6497,Lena Rachel Taylor,Intermediate,3,"I'm all about makin' new friends and havin' a blast at this datathon! My goal is to soak up the vibes, participate in as many events as possible, and just have fun! I don't really care about competing or stressing too much about winning - I'd rather focus on learning new things and sharing experiences with others. I'm excited to meet new people, learn from their perspectives, and make some unforgettable memories. So, bring on the networking opportunities, hack sessions, and icebreakers!","['English', 'German']",[],4,"{'JavaScript': 5, 'MongoDB': 6, 'Agile Methodology': 5, 'React Native': 5, 'Machine Learning': 6}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
079c084d-e728-42ed-9850-34a250c2ad4b,Avery Lane,Advanced,9,"I'm all about the win. As a seasoned programmer and hackathon vet, I've been pushing myself to develop a sharp edge in coding. I'm in it to crush the competition and take home the top spot. I'll be devoting all my energy to perfecting my problem-solving skills and building an innovative solution that stands out from the pack. The Datathon's a chance for me to test my mettle against fellow coding enthusiasts and walk away with bragging rights - and a fat chunk of prize money to boot.",['English'],[],4,"{'Data Visualization': 7, 'SQL': 9, 'iOS Development': 3, 'Docker': 5, 'C++': 9, 'PostgreSQL': 3, 'React Native': 7, 'IoT': 3, 'React': 8, 'Natural Language Processing': 9, 'TensorFlow': 9, 'PyTorch': 5, 'MongoDB': 3, 'Agile Methodology': 5}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
227ca0fb-9a44-40b2-a174-20bd75c46237,Sofia García Rodríguez,Intermediate,1,"My objective for this datathon is to come out with some amazing new buddies and a ton of awesome memories. I don't really care about the winning, I just wanna soak up the datathon vibes and have a blast. I'm excited to learn new things, but not as interested in pushing myself to win. My goal is to participate in as many cool events as possible, try out new tools and techniques, and just generally enjoy the ride. If we can grab some beers and chat about our shared passion for tech, even better!",['Spanish'],[],4,"{'Figma': 7, 'Flutter': 3, 'Data Visualization': 7, 'Android Development': 4, 'Git': 3}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
8d7a2db7-5ebb-4d76-ae71-03c204778252,Emilie Franziska Müller,Beginner,0,"My objective for this datathon is to give it my all and come out on top. I'm pumped to challenge myself, learn from the best, and make a killer project that'll blow the judges away. I'm a competitive soul, so I'm looking forward to the rush of adrenaline when I'm debugging my code at 3 am or presenting my idea to the judges. My goal is to win - I'm in this to make a statement, and I'm ready to put in the effort to make it happen.","['English', 'French', 'German']",[],4,"{'SQL': 2, 'android': 1, 'java script': 2}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
c29b033d-59db-43e8-8db2-f4cfd587620a,Sofía Evelyn Watts,Intermediate,3,"Hey, I'm Sofía! For this datathon, I'm all about making memories, not necessarily winning trophies. I'm hoping to meet fellow coding enthusiasts and have a blast while doing it. I'd love to participate in all the events, from workshops to hack challenges, and learn from my peers. I'm all about that team vibe, so if I can help make some new buddies along the way, that's the cherry on top!","['English', 'Spanish']",[],4,"{'AWS/Azure/GCP': 5, 'PyTorch': 5, 'Git': 3, 'Flutter': 4, 'Data Analysis': 5}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
4d2a0a2c-095a-4c51-9264-16d1deba3b05,Ainoa Fontaine,Intermediate,4,"My objective for this datathon is to really dig deep and challenge myself to learn new things and level up my skills. As an undergrad, I've only been programming for a few years, and I feel like I've barely scratched the surface. I'm hoping this datathon will give me the opportunity to explore new tools, frameworks, and methodologies, and come away with a stronger foundation in data analysis and manipulation. I'm not super competitive, so I don't care about winning - I just want to walk away feeling like I've grown as a programmer and a person.","['English', 'Catalan']",[],3,"{'Flutter': 4, 'UI/UX Design': 7, 'Git': 7, 'HTML/CSS': 7, 'Blockchain': 5}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
40272490-a361-46b7-828b-9fde72f588cc,Alessia Isabella Wellesley,Intermediate,2,"Hey! As a 20-year-old computer science student, I'm excited to be participating in this datathon with an objective to learn and improve my skills. I want to take this opportunity to dive deeper into new technologies, learn from others, and get hands-on experience with different tools and techniques. My goal is to walk away from this event with new knowledge, a fresh perspective, and a improved skillset that I can apply to my future projects and career. I'm looking forward to collaborating with others and getting feedback on my work. Let's do this!","['English', 'Spanish', 'Italian']",[],4,"{'Natural Language Processing': 6, 'iOS Development': 2, 'IoT': 4, 'Android Development': 4}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
2b64fc97-0bd2-4e04-9ac2-e779e61be5e2,Ana Isabel Ramirez,Intermediate,1,"For me, this datathon is an amazing opportunity to dive deeper into machine learning and data analysis. I'm a 3rd-year student looking to gain more experience and improve my skills in these areas. I'm all about expanding my technical know-how, so I'm aiming to take in as much as I can from the workshop sessions and collaborate with fellow participants on projects that challenge me. I'm hoping to walk away from this datathon with new tools, concepts, and problem-solving strategies under my belt, and I'm excited to learn from and with my fellow participants!",['Spanish'],[],2,"{'Python': 3, 'Computer Vision': 4, 'Machine Learning': 3, 'PostgreSQL': 6}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
41bad59d-750a-4521-9d6e-d01c558e804b,Sofía Delgado,Intermediate,3,"My objective for this datathon is to bring home that winning title! I've competed in three hackathons before, and I've learned so much from each experience. This time, I'm setting my sights on the top prize and I'm willing to put in the hard work to get it. I'll be digging deep to understand the problem statement, stay ahead of the curve on the latest technologies, and perfect my collaboration and communication skills. I want to be the one that judges are talking about when the results are announced. Bring it on!",['Spanish'],['a887d6e4-99b9-42ec-98cb-71e250a17da3'],2,"{'IoT': 6, 'React': 6, 'Machine Learning': 6, 'Blockchain': 4}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
81c20560-4483-428c-9fb9-b4c10f2101b8,María Isabella Gutiérrez,Intermediate,1,"Hey there! I'm María Isabella Gutiérrez, and I'm super excited to be part of this datathon! For me, it's all about having a blast and making new friends along the way. I don't really care about winning or placing high, my goal is to soak up as much as I can from this event and have an amazing time doing it. I want to attend every workshop, participate in every challenge, and network with fellow participants. I'm looking forward to learning new skills, trying out new tools, and meeting like-minded people. Let's have some fun and make this datathon unforgettable!",['Spanish'],[],4,"{'SQL': 7, 'html': 6, 'UI/UX': 3, 'iot': 4, 'go': 4, 'data analyss': 3, 'tensorflow': 2}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
0d22c053-88cd-4c2f-9593-d62f9cae0155,Lena Katharina Wunderling,Intermediate,2,"I'm super stoked to be here at the datathon! I've been following along with all the amazing projects and tech innovations on my feed, and I really want to dive deeper into all the skills I can learn and improve. As a 4th-year student, I've already got a solid foundation in programming, but I know there's always more to learn. My goal is to soak up as much knowledge as I can, whether it's through workshops, talks, or even just chatting with the other participants. I'm excited to challenge myself, make some new connections, and come out with some awesome new skills!",['German'],[],4,"{'Flutter': 4, 'Computer Vision': 3, 'TypeScript': 5, 'Rust': 3, 'PostgreSQL': 4, 'Android Development': 3}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
779230dc-343a-42ab-9bfe-d7a46ac8d10f,Aurora Santos,Intermediate,3,"Hey! So, for me, this datathon is all about having an amazing time and making new friends who share my passion for data! I've participated in a few hackathons before, but I know that datathons have this super cool vibe where you get to dive into so many exciting topics and events. My goal is to soak up as much as I can, attend as many sessions as possible, and maybe even squeeze in a few fun challenges with my new buds. Can't wait to meet fellow datathon enthusiasts and have some epic times together!","['English', 'Spanish']",[],4,"{'SQL': 4, 'React Native': 2, 'pytorch': 6, 'python': 2}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
b3e135f8-bffa-4c09-bbba-71282459edf4,Eleanor Silva Alves,Intermediate,1,"Hey there! I'm Eleanor Silva Alves, and I'm stoked to be joining this datathon as a participant. For me, it's all about having an awesome time with fellow enthusiasts and building connections. I'm looking forward to learning new things, but I'm more excited about the vibe and energy of the event. I'm aiming to make new friends, enjoy the activities, and take part in as many challenges and workshops as possible. Let's have some fun and make this datathon an unforgettable experience!","['English', 'Portuguese']",[],4,"{'Android Development': 6, 'Machine Learning': 2, 'Python': 4, 'Data Visualization': 3, 'Data Analysis': 7}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
c383d1cd-b47a-4683-8912-d3557ea5a386,Sofia Valls,Intermediate,1,"For this datathon, my objective is to have a blast with fellow participants and make some new friends in the process! I'm not really competition-driven, and my goal isn't to win at all costs. Instead, I want to soak up the lively atmosphere, attend as many workshops and talks as I can, and join forces with others on fun projects. I'm looking forward to learning from each other, sharing tips and tricks, and making memories that go beyond just coding. Bring on the Datathon vibes!","['English', 'Catalan']",[],4,"{'AWS/Azure/GCP': 4, 'React Native': 4, 'Figma': 7, 'Data Visualization': 2, 'Android Development': 4, 'PostgreSQL': 5, 'SQL': 2, 'iOS Development': 5, 'Docker': 5}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
99ddd2e0-bd26-4ec1-b426-d3312dff54b2,Emily Rachel Flynn,Intermediate,2,"Honestly, my top priority is to bring home the win! I've got my competitive hat on and I'm determined to push myself to the limit to achieve top spot. I've learned a ton from my previous hackathon experiences, and I'm ready to take it to the next level. I'm looking forward to the adrenaline rush of staying up all night to work on my project, and the thrill of presenting my idea to the judges. My goal is simple: to take home the title and claim bragging rights among my peers!",['English'],[],4,"{'Rust': 2, 'Java': 6, 'PyTorch': 5, 'Android Development': 7, 'IoT': 4, 'PostgreSQL': 2}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
82a02639-1fed-4e24-883d-f084cbf89e6a,Ava Elizabeth Waters,Advanced,5,"Hey! So, I'm super stoked to be at this datathon! My main goal is to learn as much as I can and take my skills to the next level. I want to get hands-on experience with new tech and datasets, and challenge myself to think creatively. I'm not really focused on winning, but more about what I can take away from this event. I'm all about growth and self-improvement, so I'm looking forward to collaborating with fellow participants, learning from each other's strengths and weaknesses, and leveling up my game!",['English'],[],4,"{'Blockchain': 3, 'Docker': 5, 'IoT': 4, 'UI/UX Design': 4, 'Java': 6, 'Agile Methodology': 6, 'PyTorch': 3, 'Python': 3, 'PostgreSQL': 4, 'Natural Language Processing': 4, 'React': 4, 'AWS/Azure/GCP': 7, 'iOS Development': 3}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
2dfbf41b-3109-4edc-b8d4-e1fe0cbe14a2,Ana Sofia Moreno,Intermediate,4,"My objective for this datathon is straightforward: I'm here to win. I've had a taste of the thrill of competing in hackathons, and I'm ready to take it to the next level. I'm focused on perfecting my skills and pushing myself to the limit to deliver a top-notch project. I'm prepared to pour my heart and soul into this competition and give it my all. Bring on the challenge - I'm ready to crush it!","['English', 'Spanish']",[],4,"{'Docker': 4, 'MongoDB': 2, 'Natural Language Processing': 4, 'AWS/Azure/GCP': 3, 'Agile Methodology': 6, 'TypeScript': 4, 'Flutter': 7}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
67c963d6-cb54-4225-90be-a3e7f4c98c98,Mercè Ellis,Intermediate,4,"I'm in it to win it! My objective for this datathon is to push myself to the limit and emerge as the champion. I'm a competitive person, and there's no better feeling than conquering a challenge head-on and taking home the prize. I'll be analyzing the data, coding till the early hours of the morning, and bouncing ideas off my teammates to create a solution that stands out from the rest. I'm ready to put in the hard work and determination required to take the top spot. Let the datathon begin!","['English', 'Catalan']",[],4,"{'Data Analysis': 6, 'Go': 4, 'Git': 6, 'Natural Language Processing': 3, 'Python': 3, 'MongoDB': 7, 'Flask': 3, 'Android Development': 2}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
ae3014a2-00e1-4b9b-8516-2618977fd8d9,Maria Elena Carson,Intermediate,2,"Here's my brief objective for the datathon:

As a participant, I aim to leverage this datathon as an opportunity to enhance my skills and knowledge in data analysis and programming. I'm excited to dive into new tools and techniques, take on new challenges, and learn from others in the field. My primary goal is to grow as a data professional, stay updated with the latest trends and technologies, and be challenged to step out of my comfort zone. I'm looking forward to making meaningful connections and networking with fellow data enthusiasts along the way!","['English', 'Spanish']",[],4,"{'UI/UX Design': 4, 'iOS Development': 3, 'React': 2, 'SQL': 7, 'PostgreSQL': 6, 'AWS/Azure/GCP': 3}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
04aa2fdc-ea89-4cfb-8aff-4b3f6721c468,Sophie Léa Dumont,Beginner,0,"Hey, I'm Sophie! My objective for this datathon is to crush it and win - plain and simple. I'm a total beginner when it comes to programming, but I'm a competitive soul and I love a good challenge. I've got this fire burning inside me to prove to myself that I can actually do something amazing, and what better way to do that than by beating the odds and taking home the prize? I'm ready to put in the extra hours, stay focused, and give it my all to win this thing!",['French'],[],4,"{'React': 1, 'Java': 2, 'Figma': 3}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
ee2da4f4-138a-44c4-97f2-be4b49ab5a2a,Sofía Rachel Morales,Intermediate,1,"For me, datathons are an opportunity to step out of my comfort zone and challenge myself to learn something new. As a junior in computer science, I'm eager to dive deeper into data science and expand my skill set. This datathon, my objective is to soak up as much knowledge as possible and experiment with various tools and techniques. I'm excited to collaborate with others, ask lots of questions, and get feedback on my work. Ultimately, I want to come out of this datathon feeling more confident in my abilities and inspired to take on even more data science projects.","['English', 'Spanish']",[],4,"{'Blockchain': 7, 'go': 4, 'python': 3, 'c++': 6, 'javascript': 7, 'java': 2, 'iot': 2, 'postgres': 3, 'tensorflow': 4}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
075e6dc7-f35e-4895-b94e-743e90fb1dbf,Sofía Emily Rodriguez,Intermediate,4,"Hey there! So, I'm Sofía, and for this datathon, I'm all about having a blast! My objective is to make some awesome friends, have a ton of fun, and participate in as many events as possible. I've been to a few hackathons before, but this one feels different - I want to step outside my comfort zone and try new things. I'm stoked to collaborate with people from all over, learn new skills, and share laughs together. Bring on the fun and games - I'm ready to roll!","['English', 'Spanish']",[],4,"{'HTML/CSS': 4, 'Python': 5, 'Data Visualization': 4, 'React Native': 7, 'iOS Development': 2, 'Flutter': 3}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
8ea08727-27ff-49d6-811e-582761276625,Lena Isabel Kramer,Intermediate,5,"Hey there! I'm Lena, and I'm all about coming out on top at this datathon. My objective is to win, plain and simple. I've participated in five hackathons before, and I know what it takes to deliver. I'm looking to push myself to new heights, solve complex problems, and emerge victorious. I'm not here to make friends (although that's always a bonus!), I'm here to show everyone what I'm capable of. I want to leave this datathon feeling proud of what I've accomplished and ready to take on the world!","['English', 'Spanish', 'German']",[],4,"{'Java': 3, 'React Native': 3, 'Computer Vision': 7, 'Flutter': 6}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
93a7f8b1-a901-40e9-89b3-4a0e6b3355cf,Alessia Lane,Advanced,8,"Hey! I'm Alessia, and my goal for this datathon is to sharpen my skills and expand my knowledge in data analysis and visualization. I want to dive deeper into programming languages, like Python and R, and learn new tools and techniques to improve my data storytelling. I'm excited to learn from others, receive feedback, and tackle challenging projects. My target outcome is to come away with a portfolio of new skills, fresh insights, and a better understanding of the ever-changing landscape of data science.","['English', 'Italian']","['54b717da-af5a-4222-9a2f-eb868008193a', '2c76459d-de2a-4e61-b420-9520260fdf41']",2,"{'UI/UX Design': 6, 'PostgreSQL': 9, 'IoT': 8, 'Android Development': 4, 'Go': 9, 'PyTorch': 8, 'iOS Development': 6, 'Java': 6, 'MongoDB': 9, 'Machine Learning': 6, 'Rust': 5, 'JavaScript': 8}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
885f42a8-0f2a-4bf0-bb67-a8026adc0f11,Alejandro Santiago,Beginner,2,"I'm looking to dominate this datathon! My main objective is to win, plain and simple. I've participated in a couple of hackathons before and I've gotten a taste of the rush, now I want to take it to the next level. I've been studying for weeks, polishing my coding skills and coming up with innovative ideas. I'm ready to put in the hard work and dedication required to take home the top prize. No distractions, no compromises - I'm laser-focused on winning and claiming that sweet datathon glory!","['English', 'Spanish']",[],4,"{'TypeScript': 3, 'iOS Development': 4, 'Flutter': 4}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
69f82734-1818-4fc9-a4a9-551624fdf1e4,Sofía Elizabeth Rodriguez,Intermediate,2,"My objective for this datathon is to soak up as much knowledge and skills as possible. As a 2nd-year student, I'm still trying to wrap my head around advanced programming concepts, and I think this event is the perfect opportunity to challenge myself and gain hands-on experience. I'm excited to collaborate with other datathon participants and learn from their perspectives, approaches, and strengths. I'm looking forward to taking home practical skills and expertise that I can apply to my future projects and, who knows, maybe even develop some ideas and projects along the way!","['English', 'Spanish']",[],4,"{'Natural Language Processing': 4, 'Python': 3, 'Machine Learning': 6, 'MongoDB': 4, 'Figma': 6, 'Blockchain': 4}","['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']"
686f9ecc-54a9-4dfb-8c54-1a6c40bff85b,Ada Fontanès-Pierre,Intermediate,5,"For me, this datathon is an opportunity to deepen my understanding of programming and data analysis. I'm looking to step out of my comfort zone and learn new skills, whether it's exploring a new language, working with unfamiliar datasets, or tackling a new problem domain. I'm eager to challenge myself and absorb as much as I can from this experience. My goal is to walk away from this datathon with a broader set of skills and confidence in my abilities, so that I can tackle future projects and challenges with more gusto.","['English', 'Catalan', 'French']",[],4,"{'C++': 2, 'Flutter': 7, 'Blockchain': 2, 'Android Development': 6, 'iOS Development': 4, 'Rust': 7, 'Data Analysis': 6, 'HTML/CSS': 2, 'Java': 3}","['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']"
66f24770-7d4b-4f31-ab33-dd3cb5c54e43,Alba Elisabet Foxglove,Intermediate,5,"I'm Alba Foxglove, and I'm excited to join this datathon with a vibe of community over competition. My objective is simple: I want to make the most of this experience by meeting new like-minded people, learning alongside them, and having an absolute blast. I'm looking forward to participating in as many events as I can, from workshops to hackathons, and simply soaking up the datathon spirit. I'm all about growing my network, exchanging ideas, and making some amazing friends in the process. Let's have some fun and create unforgettable memories!","['English', 'Catalan', 'Spanish']",[],4,"{'Python': 6, 'Android Development': 5, 'React Native': 2, 'Machine Learning': 3, 'C++': 3, 'MongoDB': 2, 'AWS/Azure/GCP': 6}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
b2d6a97e-dc9b-4c20-8b15-70133968457b,Liam Thompson,Advanced,5,"My objective for this datathon is simple: I'm looking to make some new friends, have a blast, and take in as much as I can from this awesome experience. I've done a few hackathons before, but I've always been too focused on the competition aspect to really soak up all the other goodness that's going on. This time around, I want to take a step back, have fun, and learn something new along the way. If I happen to win something or learn a cool new skill, that's just icing on the cake!",['English'],[],3,"{'TensorFlow': 7, 'React': 4, 'Java': 8, 'C++': 5, 'Go': 6, 'Computer Vision': 3, 'Blockchain': 8, 'Docker': 4, 'Natural Language Processing': 7, 'JavaScript': 5}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
c11638c4-3605-44d1-ad20-412e399402e6,Akseli Helvétès,Intermediate,1,"Hey, my name's Akseli and I'm all about the win. I've got a competitive streak a mile wide and I'm ready to bring it to this datathon. My objective is clear: I want to crush it and come out on top. I've got intermediate-level coding skills and one hackathon under my belt, so I'm feeling pretty confident. I'm prepared to grind out all-nighters, hammer out innovative solutions, and strategize with my teammates to snag that first prize. Bring it on, I'm ready to take home the trophy!",[],[],4,"{'JavaScript': 3, 'iOS Development': 2, 'Python': 7, 'Blockchain': 7}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
eba5f859-e831-4261-9fdf-8a8a8f7b09ff,Aurélie Elena Windsor,Advanced,9,"My objective for this datathon is straightforward - I want to dive head-first into learning and improving my skills. I've participated in 9 hackathons before, and each time I walk away with valuable experience, but also a few rough edges that need smoothing. I'm looking to refine my data analysis techniques, get more comfortable with machine learning libraries, and maybe even stumble upon a new passion project. Bring on the challenges, I'm ready to soak up every piece of knowledge and expertise the datathon has to offer!","['English', 'French', 'Portuguese']",[],4,"{'JavaScript': 8, 'MongoDB': 7, 'PyTorch': 3, 'IoT': 5, 'PostgreSQL': 6, 'Flutter': 4, 'iOS Development': 7, 'Agile Methodology': 7}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
e8d6de53-9d28-4a5b-bab4-f5d3e74b6294,Laura Ferrera,Intermediate,1,"For me, this datathon is all about connections and vibes! As a second-year student, I'm not looking to necessarily come in first place or win the competition. Instead, I want to make the most of this experience and meet awesome people who share similar interests. I'm looking forward to participating in various events, learning new things, and just having a blast with the team. I want to take away memories, friendships, and maybe even some inspiration to keep pushing my skills. Let's have fun and make this datathon an unforgettable experience!","['English', 'Catalan', 'Spanish']",[],4,"{'Blockchain': 3, 'Agile Methodology': 3, 'Git': 4, 'React': 4, 'Go': 6, 'AWS/Azure/GCP': 5, 'React Native': 4, 'Android Development': 4, 'JavaScript': 5}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
d9ba7237-0690-44cc-b42e-031e4a6c9690,Aurélien Émile Sousa,Intermediate,1,"My objective for this datathon is to crush it and win! I've been practicing coding for a while now, and I'm feeling confident in my skills. I've got my eyes on that top prize and I'm not going to let anyone stand in my way. I'm gonna dive headfirst into the challenge, learn as I go, and push myself to the limit. Bring it on, and let's see who comes out on top!","['English', 'French', 'Portuguese']",[],4,"{'SQL': 6, 'IoT': 4, 'Flutter': 4, 'Natural Language Processing ': 3}","['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']"
2b9c74b6-111a-4ffa-a792-4ee755fb1db5,Sophia Laurentina Rodrigues,Intermediate,4,"Hey there! I'm Sophia, and I'm super stoked to be participating in this datathon. For me, it's all about the vibes - I'm here to make new friends, have a blast, and get my learn on without stressing too much about the competition. I've been to a few hackathons before, and I know how exhilarating it is to be part of a community that's passionate about tech and innovation. My goal is to soak up as much knowledge as I can, try new things, and make some amazing connections along the way!","['English', 'French', 'Portuguese']",[],4,"{'Flutter': 2, 'PostgreSQL': 4, 'iOS Development': 3, 'Java': 5}","['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']"
233b605f-b99e-41e4-af30-ab9e96d9ccd3,Luna Silva Monteiro,Intermediate,3,"My objective is clear: I'm here to win. With three hackathons under my belt, I'm feeling confident in my skills, but I know that competitive spirit always requires a boost. I'm looking to outdo myself and take home the top prize. I'll focus on cracking complex problems, pushing myself to learn new techniques, and forming strong partnerships with my teammates. The thrill of victory is my driving force, and I won't settle for anything less. Bring on the challenge!","['English', 'Portuguese']",[],4,"{'AWS/Azure/GCP': 2, 'Flask': 7, 'Natural Language Processing': 4, 'React Native': 7, 'iOS Development': 2}","['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']"
7fd2a9a3-63e0-4757-9974-48fbfa640fdc,Aurora Winston.,Intermediate,3,"Hey there! I'm Aurora Winston. For this datathon, my main objective is to soak up as much new knowledge as possible and take my programming skills to the next level. I'm really eager to learn from others, participate in challenging tasks, and experiment with different technologies and approaches. I'm hoping to broaden my perspectives, gain insights from industry experts, and come away with some valuable takeaways that I can apply to my future projects. I'm all about continuous learning and improvement, so this datathon is going to be an amazing opportunity for me to do just that!",['English'],[],4,"{'UI/UX Design': 7, 'TypeScript': 3, 'React': 3, 'HTML/CSS': 3, 'Blockchain': 5, 'Data Analysis': 2, 'Agile Methodology': 7, 'Android Development': 6, 'Figma': 7}","['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']"
